date,% Silica Feed,Amina Flow,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-04-24 05:00:00,14.35,599.7417888888889,299.8761740740741,400.26983333333334,62.725,4.701644188813889,0
2017-04-24 06:00:00,14.35,600.0369888268157,299.8710484171322,398.34151955307266,62.71500040302905,4.622305062059777,0
2017-04-24 07:00:00,19.18,600.2370444444445,300.0203814814815,399.90028194444443,62.705022197558336,4.543135660451667,0
2017-04-24 08:00:00,19.18,599.6668222222222,300.0393518518519,398.8127694444444,62.7,4.463881396272223,0
2017-04-24 09:00:00,19.18,537.5370893854748,299.89790875232774,391.34408519553074,62.44,4.3846160630581,0
2017-04-24 10:00:00,19.18,471.40765730337074,300.002702247191,400.67659831460674,62.27000000000001,4.305308554212921,0
2017-04-24 11:00:00,19.18,449.89582777777775,299.9481351851852,399.63931111111106,62.41,4.226118603727778,0
2017-04-24 12:00:00,19.18,403.90010112359545,300.0214831460674,401.9193904494382,62.395644937586525,4.16689805632809,0
2017-04-24 13:00:00,19.18,599.7827931034483,299.9418812260537,400.52515229885057,62.308876560335634,4.04713605712069,0
2017-04-24 14:00:00,19.18,600.6088944444444,299.8802703703704,400.8654361111111,62.26628987517167,3.988355811186111,0
2017-04-24 15:00:00,19.18,599.9939487179487,299.7888034188034,402.6380705128205,62.2313592233,3.9401428004769232,0
2017-04-24 17:00:00,27.23,600.00275,300.0289981481481,400.94134722222225,64.83,3.79,0
2017-04-24 18:00:00,27.23,599.8956055555556,299.86899999999997,399.4776277777778,65.25,3.0899999999999994,0
2017-04-24 19:00:00,27.230000000000004,574.5903427033495,299.84670454545454,449.0773522727272,66.56,1.27,1
2017-04-24 20:00:00,27.23,599.885261111111,299.9118351851852,399.2207666666667,65.86,1.49,1
2017-04-24 21:00:00,27.23,599.7385388888889,300.0063259259259,399.6859694444445,66.95,1.12,1
2017-04-24 22:00:00,27.23,599.9574055555555,299.93137037037036,399.9101305555555,66.32,1.15,1
2017-04-24 23:00:00,27.23,599.8158444444445,299.7981574074074,399.61603055555554,67.23,1.0,1
2017-04-25 00:00:00,27.23,599.9144301675977,300.0339329608939,400.0589581005587,65.2,3.29,0
2017-04-25 01:00:00,30.9,593.8264353151,299.9818942528736,439.0467059891107,67.08,1.07,1
2017-04-25 02:00:00,30.9,600.1829754601226,299.9426400817996,436.70318614788494,66.47,1.34,1
2017-04-25 03:00:00,30.9,600.3250949720671,299.8348659217877,399.92089385474856,66.56,1.04,1
2017-04-25 04:00:00,30.9,600.0469444444444,299.96965185185184,400.39713611111114,66.71,1.34,1
2017-04-25 05:00:00,30.9,599.7383463687152,299.9658808193669,400.37261731843574,66.79,1.17,1
2017-04-25 06:00:00,30.9,581.8073093128781,299.9046516853933,421.37378932584267,66.47,1.09,1
2017-04-25 07:00:00,30.9,577.5352092760191,299.989181372549,684.8090583925477,66.47,1.09,1
2017-04-25 20:00:00,20.56,400.6180612244898,300.1527278911565,500.5823673469388,66.47,1.09,1
2017-04-25 21:00:00,20.56,435.9684472222222,299.8854611111111,501.94871666666666,65.09,3.58,0
2017-04-25 22:00:00,20.56,504.5678379888268,299.8590130353818,499.0658519553072,64.28,4.03,0
2017-04-25 23:00:00,20.56,511.3167333333333,299.99201851851853,499.22685,65.28,3.02,0
2017-04-26 00:00:00,20.56,443.7985576995128,299.76567728237796,578.4386145705582,64.48,4.72,0
2017-04-26 01:00:00,21.1,508.3056815286624,299.12645912951166,500.2239363057325,63.67,4.873700953655414,0
2017-04-26 02:00:00,21.1,520.0816722222222,299.90825740740746,501.0716805555556,64.36,5.0,0
2017-04-26 03:00:00,21.1,527.0575833333334,299.9130333333333,499.2650555555556,65.78,3.23,0
2017-04-26 04:00:00,21.1,523.8557988826815,299.8983910614525,503.32917039106155,66.95,1.3,1
2017-04-26 05:00:00,21.1,558.4890611111111,299.9041592592593,499.2392527777778,66.61,1.23,1
2017-04-26 06:00:00,21.1,599.9903333333334,300.63023210922785,500.966,66.33,1.38,1
2017-04-26 07:00:00,15.23,570.3344222222222,299.92035,499.76655,66.3,1.32,1
2017-04-26 08:00:00,15.23,508.3765111111111,299.9799962962963,499.42651111111115,66.24,1.13,1
2017-04-26 09:00:00,15.23,517.0293016759776,299.9114972067039,503.1970558659218,67.2,1.06,1
2017-04-26 10:00:00,15.23,508.29939999999993,300.0381296296296,500.3119222222223,66.97,1.13,1
2017-04-26 11:00:00,15.23,516.27455,300.06537777777777,500.6689555555556,67.07,0.88,1
2017-04-26 12:00:00,15.23,497.2213184357541,299.85054003724395,499.8829748603352,66.69,1.11,1
2017-04-26 13:00:00,15.23,447.8018826815642,299.9568417132216,498.99642178770955,67.0,1.06,1
2017-04-26 14:00:00,15.23,430.7272888888889,300.0846240740741,499.141575,65.98,1.1,1
2017-04-26 15:00:00,15.23,353.86237222222223,299.9366962962963,499.9930361111111,66.56,1.23,1
2017-04-26 16:00:00,13.54,380.7448238636364,299.7185776515151,502.74887215909087,66.86,1.18,1
2017-04-26 17:00:00,13.54,386.5818777777778,299.98555000000005,500.50127222222227,65.46,3.2,0
2017-04-26 18:00:00,13.54,371.35668007036935,299.81706743737954,524.9393047381329,64.67,3.71,0
2017-04-26 19:00:00,13.54,486.8165444444445,299.8782425925926,500.34778333333327,65.74,2.12,1
2017-04-26 20:00:00,13.54,510.7397944444445,299.92102962962963,500.77959722222226,65.6,2.12,1
2017-04-26 21:00:00,13.54,508.7693944444444,299.98670370370365,499.87365,64.88,2.85,1
2017-04-26 22:00:00,13.54,518.4851843575419,299.8756648044693,498.8660391061452,64.9,2.69,1
2017-04-26 23:00:00,13.54,529.6111166666667,299.9578148148148,500.89906944444454,66.3,1.84,1
2017-04-27 00:00:00,13.54,503.06806666666665,299.9543648148148,500.1506861111111,66.09,1.25,1
2017-04-27 01:00:00,20.98,523.9078055555556,299.82042962962964,500.74923888888884,66.27,1.64,1
2017-04-27 02:00:00,20.98,507.70453888888886,299.94062037037037,499.22097777777776,66.48,1.24,1
2017-04-27 03:00:00,20.98,511.5303222222222,299.83608888888887,499.307325,66.29,1.56,1
2017-04-27 04:00:00,20.98,493.9244777777778,299.88965370370374,499.9924,66.32,2.08,1
2017-04-27 05:00:00,20.98,454.8653519553073,299.8299329608939,503.39224301675983,65.14,2.96,1
2017-04-27 06:00:00,20.98,336.49734072675767,299.96180163599183,583.3633350374914,65.3,2.14,1
2017-04-27 07:00:00,11.85,439.10673333333335,299.8140055555556,500.5672083333334,65.37,2.47,1
2017-04-27 08:00:00,11.85,464.57164197530864,292.7633387225692,622.5824537037037,65.6,2.07,1
2017-04-27 12:00:00,11.85,439.3659666666666,224.3138854342922,798.5238666666667,63.79,4.42,0
2017-04-27 13:00:00,11.85,434.993799658804,224.7281044934357,802.6505380196523,63.40838989739444,4.679494869771428,0
2017-04-27 14:00:00,11.85,456.47959551401885,228.9618137155057,768.7065469115646,62.79,5.1,0
2017-04-27 15:00:00,11.85,525.2191555555556,297.5438796296296,500.92481944444444,63.61,3.3399999999999994,0
2017-04-27 16:00:00,8.76,549.5852234636872,299.78694785847307,499.23677094972066,64.36,3.03,0
2017-04-27 17:00:00,8.76,553.7339444444444,299.99746666666664,500.34975,64.02,4.28,0
2017-04-27 18:00:00,8.76,543.598,299.8369648148148,500.3506972222222,63.76,3.83,0
2017-04-27 19:00:00,8.76,546.6217877094972,299.7551284916201,499.63320111731844,65.38,2.18,1
2017-04-27 20:00:00,8.76,551.5463351955307,300.0136275605214,499.93029050279335,66.62,1.17,1
2017-04-27 21:00:00,8.76,534.2848166666666,299.6483,500.3558888888889,63.98,3.3200000000000003,0
2017-04-27 22:00:00,8.76,522.7309222222223,299.91885925925925,499.69175,66.51,1.27,1
2017-04-27 23:00:00,8.76,478.112,299.75193703703707,500.17001944444445,66.95,1.12,1
2017-04-28 00:00:00,8.76,469.0239888888889,299.8927537037037,500.66483055555557,64.88,1.7200000000000002,1
2017-04-28 01:00:00,20.32,510.3237333333333,299.9926555555556,499.98774444444444,65.29,2.52,1
2017-04-28 02:00:00,20.32,518.6153444444444,299.9685944444444,500.5888305555556,62.72,2.973336414048333,1
2017-04-28 03:00:00,20.32,535.2617847608453,299.94630651341,551.5431962068965,62.53514097923391,3.874654535024713,0
2017-04-28 04:00:00,20.32,548.0286585365853,299.86843699186994,500.5211524390244,62.35,4.736589648798171,0
2017-04-28 06:00:00,20.32,541.4675593220339,292.145363443651,536.2808169491525,63.85,4.63,0
2017-04-28 07:00:00,18.74,527.4624333333334,221.59347422382407,800.3606,64.43,4.14,0
2017-04-28 08:00:00,18.74,500.67898888888885,220.31176032603057,800.1580833333333,64.69,4.23,0
2017-04-28 09:00:00,18.74,494.7094829545455,219.1463951062227,801.2748267045454,62.5,4.167009106332387,0
2017-04-28 10:00:00,18.74,529.7072242424242,217.9379345105026,800.5683393939394,63.05893119035697,4.035845998542424,0
2017-04-28 11:00:00,18.74,546.4347741935484,243.30293814735353,799.4927483870968,63.58,3.9117229507870968,0
2017-04-28 12:00:00,18.74,561.5594166666667,264.9267583391839,799.3240714285714,63.47130952380952,3.783463286919048,0
2017-04-28 13:00:00,18.74,479.1645094339623,264.98995321774026,799.6108018867924,63.36,3.67913429865283,0
2017-04-28 15:00:00,18.74,461.0667105263158,298.5867127192982,450.07003947368423,62.3,3.389669956817764,0
2017-04-28 16:00:00,15.38,430.6689029126213,299.7687928802589,449.60480097087384,62.83,3.2976254619281558,0
2017-04-28 17:00:00,15.38,449.4046222222222,299.94100740740737,450.22090000000003,62.25,3.144204194941111,0
2017-04-28 18:00:00,15.38,451.4597,299.9361333333333,449.8388472222222,65.36,3.08,0
2017-04-28 19:00:00,15.380000000000004,432.698701863354,299.88067908902696,450.085748447205,65.27,2.0,1
2017-04-28 20:00:00,15.38,481.5788055555556,299.92509629629626,450.7295861111111,66.06,1.81,1
2017-04-28 21:00:00,15.38,439.9244166666667,299.87861111111107,448.4147861111111,66.06,2.58,1
2017-04-28 22:00:00,15.38,463.7798055555556,299.94258148148145,448.84145555555557,65.96,1.84,1
2017-04-28 23:00:00,15.380000000000004,458.0991700715017,299.9482415730337,453.8716207865168,65.11,2.85,1
2017-04-29 00:00:00,15.38,530.9366666666667,299.904612962963,450.122975,66.2,1.7,1
2017-04-29 01:00:00,16.76,550.5215,299.8847759259259,450.32573055555554,65.95,1.75,1
2017-04-29 02:00:00,16.76,553.0071944444444,300.0274074074074,449.35995,65.99,1.56,1
2017-04-29 03:00:00,16.76,566.1124722222222,299.98254444444444,450.5900250000001,65.12,1.8300000000000003,1
2017-04-29 04:00:00,16.76,559.6072527777778,299.86123148148147,464.0337354166667,65.51,1.64,1
2017-04-29 05:00:00,16.76,540.01825,299.8579545454545,460.2547947443182,65.58,1.86,1
2017-04-29 06:00:00,16.76,525.4737833333334,299.89921851851847,450.6691388888889,65.41,2.06,1
2017-04-29 07:00:00,19.08,520.97285,299.9581648148148,448.98660000000007,66.33,1.19,1
2017-04-29 08:00:00,19.08,485.22072777777777,299.9364092592593,449.5636166666667,66.13,1.36,1
2017-04-29 09:00:00,19.08,514.2402944444444,299.91824814814817,450.24585277777777,65.57,1.76,1
2017-04-29 10:00:00,19.08,528.1098388888888,299.96019814814815,449.64497777777785,64.86,2.79,1
2017-04-29 11:00:00,19.08,516.8441843575418,299.8862402234637,449.92275139664804,65.26,2.52,1
2017-04-29 12:00:00,19.08,451.3338111111111,299.8682611111111,449.55263055555554,65.01,2.74,1
2017-04-29 13:00:00,19.08,547.4589166666666,299.9380833333333,450.1999388888889,64.17,3.01,0
2017-04-29 14:00:00,19.08,574.6063722222223,299.91747962962955,450.46560555555556,64.6,3.33,0
2017-04-29 15:00:00,19.08,578.7146833333334,299.85547592592593,448.7764055555556,64.5,2.28,1
2017-04-29 16:00:00,13.93,552.8275444444445,299.91900925925927,449.8032833333333,65.46,2.41,1
2017-04-29 17:00:00,13.93,559.236408045977,299.9052203065134,450.0568965517241,65.66,1.69,1
2017-04-29 18:00:00,13.93,552.6797001044939,299.98363434343435,485.8122960784316,66.04,1.43,1
2017-04-29 19:00:00,13.93,566.2284658385092,300.32085507246376,476.08509006211176,66.49,1.09,1
2017-04-29 22:00:00,13.93,655.3264883720931,300.01798643410854,452.14910174418605,66.06,1.35,1
2017-04-29 23:00:00,13.93,616.022962962963,299.8814567901234,449.4773580246914,65.38,2.7,1
2017-04-30 00:00:00,13.93,629.2120454545455,299.94444949494954,449.5501136363637,65.89,1.79,1
2017-04-30 01:00:00,17.13,585.654303030303,299.88956161616164,449.8445333333333,65.81,1.82,1
2017-04-30 02:00:00,17.13,484.6648421052632,299.9117076023392,448.2675087719298,65.49,2.57,1
2017-04-30 03:00:00,17.13,426.9942921348314,299.982786516854,449.48812921348315,65.38,3.3599999999999994,0
2017-04-30 05:00:00,17.13,570.2020851063829,300.0736453900709,450.5764468085106,64.86,2.66,1
2017-04-30 06:00:00,17.13,562.3555048543689,299.76447896440135,449.6557766990291,65.03,2.47,1
2017-04-30 07:00:00,13.85,564.03622147651,299.90835123042507,449.30121476510067,65.4,1.89,1
2017-04-30 09:00:00,13.85,533.2377536231884,300.00199516908214,449.7945362318841,64.43,2.76,1
2017-04-30 10:00:00,13.85,434.71512403100775,299.96026356589147,448.26965891472867,64.94,2.24,1
2017-04-30 11:00:00,13.85,534.6335747126436,300.01166283524907,451.0602241379311,64.78,2.55,1
2017-04-30 12:00:00,13.85,441.1879818181818,300.1207606060606,449.57075,63.84,3.77,0
2017-04-30 14:00:00,13.85,516.2544676258992,299.8787529976019,450.97708273381295,63.70000000000001,4.03,0
2017-04-30 15:00:00,13.85,548.3830649350649,299.91351082251083,451.76332467532467,65.17,2.58,1
2017-04-30 16:00:00,18.26,565.5133505747127,300.005653256705,450.4515431034482,65.56,2.16,1
2017-04-30 17:00:00,18.26,596.0036352201257,299.97535639412996,449.01568238993707,65.25,2.22,1
2017-04-30 18:00:00,18.26,398.9013333333333,299.4844444444444,447.45866666666666,65.88,1.87,1
2017-04-30 19:00:00,18.26,472.4856766917293,299.92379949874686,449.38667669172935,65.49,1.99,1
2017-04-30 20:00:00,18.26,542.3083833333334,299.9313833333333,449.9058138888888,65.65,1.8300000000000003,1
2017-04-30 21:00:00,18.26,561.5898944444444,299.9773074074074,449.2971027777778,64.73,2.76,1
2017-04-30 22:00:00,18.26,454.1469221556887,299.9080299401198,449.1745149700598,65.22,2.72,1
2017-05-01 01:00:00,18.65,516.2752587412587,299.90899300699306,449.1400594405594,65.67,2.06,1
2017-05-01 02:00:00,18.65,540.8386983240223,299.9344245810056,450.3256675977654,65.6,1.99,1
2017-05-01 03:00:00,18.65,581.0300166666667,299.8994277777778,449.32321666666667,65.04,2.89,1
2017-05-01 04:00:00,18.65,489.8901888888889,299.8880703703704,449.62303333333335,65.23,2.04,1
2017-05-01 05:00:00,18.65,478.1267333333334,299.9061574074074,449.8685055555556,65.7,2.19,1
2017-05-01 06:00:00,18.65,519.0587039106146,299.95170018621974,456.10594972067037,66.17,1.77,1
2017-05-01 07:00:00,20.44,523.1632777777778,299.9469574074074,449.0703805555556,66.12,1.46,1
2017-05-01 08:00:00,20.44,527.1371005586592,299.9271303538175,449.4350754189944,66.38,1.29,1
2017-05-01 09:00:00,20.44,480.5106388888889,299.9713722222222,450.2999111111111,65.7,2.2,1
2017-05-01 10:00:00,20.44,416.256557515528,299.9595180952381,481.5833285714286,65.79,2.38,1
2017-05-01 11:00:00,20.44,454.8244189944134,300.01093296089385,450.1334469273743,66.35,2.13,1
2017-05-01 12:00:00,20.44,432.8626197183099,300.1254694835681,451.80429577464787,65.37,2.34,1
2017-05-01 13:00:00,20.44,390.04783333333336,299.91530925925923,450.4513083333334,64.84,3.3399999999999994,0
2017-05-01 14:00:00,20.44,447.8118352272728,299.9010359848485,449.14550568181824,64.74,3.42,0
2017-05-01 15:00:00,20.44,466.6415166666666,299.87112222222225,449.58279999999996,64.28,3.96,0
2017-05-01 16:00:00,21.17,511.1435195530726,299.93288454376165,449.78668435754196,63.24,4.82,0
2017-05-01 17:00:00,21.17,528.614411111111,299.8891296296296,449.6164444444444,64.14,3.83,0
2017-05-01 18:00:00,21.17,421.1474130434783,299.81613043478256,448.15665217391313,64.98,2.92,1
2017-05-01 20:00:00,21.17,460.8289829059829,299.8962136752137,449.04005555555557,65.67,2.88,1
2017-05-01 21:00:00,21.17,552.4550055555555,299.8580611111111,449.72777499999995,64.96,3.1900000000000004,0
2017-05-01 22:00:00,21.17,496.4478222222223,299.9186685185185,451.21339722222217,65.48,2.69,1
2017-05-01 23:00:00,21.17,483.0470666666666,299.90735925925924,450.38293055555556,65.57,2.81,1
2017-05-02 00:00:00,21.17,537.9764388888889,299.9872111111111,450.00796388888887,66.77,2.88,1
2017-05-02 01:00:00,22.969999999999995,573.6971277777777,299.9298944444444,450.58825833333333,65.51,2.93,1
2017-05-02 02:00:00,22.969999999999995,575.8073333333334,299.9217851851852,450.43314722222226,65.53,2.25,1
2017-05-02 03:00:00,22.969999999999995,504.69895,299.92843888888893,450.11919166666667,65.29,2.07,1
2017-05-02 04:00:00,22.97,570.8572681564245,299.9581880819367,449.25692178770953,65.88,2.05,1
2017-05-02 05:00:00,22.969999999999995,582.4442666666666,299.85204444444446,450.3547694444445,64.24,4.63,0
2017-05-02 06:00:00,22.969999999999995,581.8366555555556,299.95841481481483,450.0279583333333,65.94,3.5,0
2017-05-02 07:00:00,21.26,560.5975999999999,299.9671722222222,450.1369777777778,65.25,2.76,1
2017-05-02 08:00:00,21.26,467.7883395061728,299.91040123456787,448.8627067901234,65.32,2.59,1
2017-05-02 09:00:00,21.26,462.50268292682927,299.8271483739838,449.0860243902439,65.37,2.65,1
2017-05-02 10:00:00,21.26,554.1775555555556,299.8902740740741,450.3465083333333,66.05,2.05,1
2017-05-02 11:00:00,21.26,569.3962011173185,299.9625884543762,449.13601675977645,65.36,2.56,1
2017-05-02 12:00:00,21.26,491.5092402234637,299.952334264432,450.19536871508376,65.34,2.85,1
2017-05-02 13:00:00,21.26,525.7987528089888,299.875436329588,449.53465449438204,65.36,1.87,1
2017-05-02 14:00:00,21.26,555.0687341040463,300.0799036608863,450.3478294797688,65.13,2.44,1
2017-05-02 15:00:00,21.26,555.4555905723905,299.9713018518519,456.12064444444445,64.56,2.98,1
2017-05-02 16:00:00,19.99,491.8270591715976,299.9519013806707,497.9420338674701,62.88000000000001,5.03,0
2017-05-02 18:00:00,19.99,456.15780337078655,299.26407116104866,450.5959803370787,63.11999999999999,4.14,0
2017-05-02 19:00:00,19.99,546.2429662921348,299.7970524344569,450.67174719101115,64.19,2.34,1
2017-05-02 20:00:00,19.99,551.3465722222222,299.70503333333335,451.00637777777774,64.73,1.59,1
2017-05-02 21:00:00,19.99,456.06472435897433,299.96040598290597,596.8360813461538,64.71,1.9,1
2017-05-02 22:00:00,19.99,553.4795083798882,299.9989832402235,513.8807458100559,64.26,2.25,1
2017-05-02 23:00:00,19.99,510.309217877095,300.77273743016764,529.7819804469274,64.7,1.99,1
2017-05-03 00:00:00,19.99,482.3837150837989,300.0029757914339,578.7348491620112,64.75,2.28,1
2017-05-03 01:00:00,7.92,530.2824722222223,299.92105740740743,506.38860277777775,64.81,2.3,1
2017-05-03 02:00:00,7.92,547.5590280898876,299.92217977528094,476.19627808988764,64.59,2.34,1
2017-05-03 03:00:00,7.92,557.30115,299.9753685185185,500.0480777777778,64.31,2.38,1
2017-05-03 04:00:00,7.92,554.3019055555555,299.91003148148144,604.2999027777778,63.9,2.36,1
2017-05-03 05:00:00,7.920000000000001,549.2096181818182,299.9096909090909,656.9004775974028,64.47,2.49,1
2017-05-03 07:00:00,9.29,544.7701384863129,299.8825586419753,693.7441422256361,64.29,2.71,1
2017-05-03 08:00:00,9.29,584.76545,299.9916944444444,665.1265083647463,63.86,3.85,0
2017-05-03 09:00:00,9.29,536.8570862068966,299.932846743295,662.8252315144935,63.411462094438505,3.8570943513183913,0
2017-05-03 10:00:00,9.29,548.532576388889,299.8964050925926,661.9478164770691,62.586412357648605,3.870143845271528,0
2017-05-03 12:00:00,9.29,536.3589411764706,299.9878758169935,541.0155833333333,62.33737864077745,3.903092783505882,0
2017-05-03 13:00:00,9.29,510.37367231638416,299.95,511.5756638418079,62.65161263781469,3.91432210110339,0
2017-05-03 14:00:00,9.29,415.364936416185,299.8445163776493,565.9217919075145,63.041955617198845,3.928271213323699,0
2017-05-03 15:00:00,9.29,473.9385683453237,299.98933093525187,474.21521942446043,63.49466019417482,3.944448850117985,0
2017-05-03 16:00:00,20.94,543.350549132948,299.4916743737958,443.46243352601164,63.64999999999999,3.95,0
2017-05-03 17:00:00,20.94,526.5485666666666,299.90302037037037,560.2964555555554,64.7,2.8,1
2017-05-03 18:00:00,20.94,485.4785444444445,299.91110370370365,449.47316944444447,64.41,2.54,1
2017-05-03 19:00:00,20.94,515.4340666666667,299.9018111111111,450.3211694444444,64.93,1.79,1
2017-05-03 20:00:00,20.94,519.1428027777778,300.00986666666665,481.99612777777776,65.37,1.6699999999999997,1
2017-05-03 21:00:00,20.94,530.1201166666667,299.91218333333336,454.4264944444444,65.43,1.49,1
2017-05-03 22:00:00,20.94,532.5869828571429,300.51468,413.47582,65.72,1.96,1
2017-05-03 23:00:00,20.94,511.3239333333333,299.8349648148148,435.5421611111111,66.4,1.51,1
2017-05-04 00:00:00,20.94,487.8853166666667,299.9236555555555,434.7785222222222,65.72,1.84,1
2017-05-04 01:00:00,18.04,535.5358944444445,299.97895740740745,415.2323361111111,64.56,3.52,0
2017-05-04 02:00:00,18.04,558.9452584269662,299.96215917602996,393.78844101123593,65.5,2.41,1
2017-05-04 03:00:00,18.04,593.7285459770115,299.8949367816092,426.4781149425287,65.01,2.59,1
2017-05-04 04:00:00,18.04,613.8212571428571,299.97569142857145,449.01903142857145,63.76,4.01,0
2017-05-04 06:00:00,18.04,536.3344285714286,299.6983809523809,451.46457142857145,64.78,2.9199999999999995,1
2017-05-04 07:00:00,8.79,559.9956277777778,300.03152777777774,449.8317944444444,64.52,3.47,0
2017-05-04 08:00:00,8.79,504.8716627218935,299.93750690335304,448.4058195266272,64.52,2.63,1
2017-05-04 09:00:00,8.79,529.8197887323944,299.83253755868543,448.7696877934271,64.89,2.38,1
2017-05-04 10:00:00,8.79,573.7017297297298,299.9203153153153,450.5255810810811,65.09,2.25,1
2017-05-04 12:00:00,8.79,570.297,299.73983333333337,447.8515,64.29,3.44,0
2017-05-04 13:00:00,8.79,558.7940000000001,300.182,451.2405,64.33,3.25,0
2017-05-04 14:00:00,8.79,528.2791092436975,283.6584705882353,446.4421470588236,64.46,3.23,0
2017-05-04 15:00:00,8.79,535.0123888888888,266.83762654320986,450.08367129629625,63.45,4.3,0
2017-05-04 18:00:00,14.28,556.6098181818182,266.58088484848486,450.43996363636364,65.04,3.02,0
2017-05-04 23:00:00,14.28,578.64371875,267.09739062499995,449.3815234375,66.28,1.83,1
2017-05-05 00:00:00,14.28,436.45093129770993,266.7008498727735,449.37596946564884,65.92,2.13,1
2017-05-05 01:00:00,17.42,404.47553684210527,266.61398947368417,447.80045789473684,65.84,2.03,1
2017-05-05 03:00:00,17.42,436.19428,266.71693,448.65865,64.72,4.72,0
2017-05-05 04:00:00,17.42,478.8055384615385,266.7327884615385,448.6019519230769,64.1,4.377320477278846,0
2017-05-05 05:00:00,17.42,521.4470252808989,266.70413483146064,453.04030056179784,62.50999999999999,4.066518410167416,0
2017-05-05 06:00:00,17.42,530.7646777777777,266.6576388888889,449.26525277777773,64.32,3.85,0
2017-05-05 07:00:00,19.58,453.522625,266.58493981481485,450.8262291666667,64.2358839779,4.498895027623611,0
2017-05-05 10:00:00,19.58,472.45945,266.76917592592594,449.67633333333333,64.95,3.62,0
2017-05-05 11:00:00,19.58,457.76715,266.7489537037037,449.480725,65.16,4.04,0
2017-05-05 12:00:00,19.58,355.0263594285714,266.73513333333335,497.6178428571428,64.18,4.54,0
2017-05-05 13:00:00,19.58,405.9985351111107,266.70803555555557,453.56449999999995,63.98,4.507125598524,0
2017-05-05 14:00:00,19.58,473.988903030303,266.74624242424244,450.9654151515151,64.77,4.43,0
2017-05-05 15:00:00,19.58,446.98181666666665,266.6475962962963,450.25371111111116,65.55,2.07,1
2017-05-05 16:00:00,14.53,457.5452611111111,266.5724925925926,450.53429166666666,65.73,2.27,1
2017-05-05 17:00:00,14.53,501.29020555555553,266.64369074074074,450.10704722222226,63.6,4.06,0
2017-05-05 18:00:00,14.53,498.88714444444446,266.6301407407407,449.9566722222222,64.4,2.85,1
2017-05-05 19:00:00,14.53,466.2092722222222,266.6958240740741,450.17571666666663,64.23,3.33,0
2017-05-05 20:00:00,14.53,473.54974444444446,266.6413370370371,449.6553638888889,64.51,2.33,1
2017-05-05 21:00:00,14.53,472.13615,266.6543425925925,450.4600916666667,64.12,3.04,0
2017-05-05 22:00:00,14.53,424.0890604938278,266.6488,451.4471611111111,63.18999999999999,4.55,0
2017-05-05 23:00:00,14.529999999999998,490.614882646691,266.65692696629213,448.4386488764045,63.78,3.59,0
2017-05-06 00:00:00,14.53,495.1720333333333,266.7007981481482,449.6755333333333,63.8,4.19,0
2017-05-06 01:00:00,14.66,459.96495,266.6882259259259,449.75284166666665,63.67143174250833,4.248407356002222,0
2017-05-06 02:00:00,14.66,479.4736722222222,266.2510351851852,450.61711388888887,63.41571587125444,4.364576682857778,0
2017-05-06 03:00:00,14.66,544.5221731843575,266.77886405959026,450.48222625698327,63.16064682940727,4.480452161169833,0
2017-05-06 04:00:00,14.66,478.8146312849162,266.76026070763504,449.42515083798884,62.9038357132676,4.597119047526257,0
2017-05-06 05:00:00,14.66,491.1379777777777,266.7282722222222,449.9930944444444,62.64856825749167,4.713084663428889,0
2017-05-06 06:00:00,14.66,530.0320444444444,266.5847685185185,450.52807777777775,62.52,4.829253990284444,0
2017-05-06 07:00:00,14.44,522.386282208589,266.7664314928425,447.4425858895705,62.32,4.940436430052761,0
2017-05-06 08:00:00,14.44,436.0438604790419,266.66858483033934,466.5738143712575,62.35,5.062294065582635,0
2017-05-06 09:00:00,14.44,480.6446833333334,266.66769444444446,450.29164166666664,63.76,5.12,0
2017-05-06 10:00:00,14.44,442.34204761904766,266.69034920634925,449.68905952380953,62.79,5.058950276242857,0
2017-05-06 13:00:00,14.44,465.7790944444444,266.6969814814815,449.3825083333333,64.25,3.15,0
2017-05-06 14:00:00,14.44,449.8417192982456,266.7126881091618,453.3182368421053,64.4,3.41,0
2017-05-06 15:00:00,14.44,501.8882277777777,266.67310740740743,450.0308666666667,63.98,3.37,0
2017-05-06 16:00:00,14.93,521.6453166666668,266.61322222222225,450.02682500000003,63.93,3.64,0
2017-05-06 17:00:00,14.93,530.6631777777778,266.7124833333333,449.9242472222222,64.66,3.04,0
2017-05-06 18:00:00,14.93,544.8479277777777,266.6697185185185,450.1512583333333,64.5,3.1600000000000006,0
2017-05-06 19:00:00,14.93,554.6098388888889,266.6907092592592,450.41275833333333,66.13,1.96,1
2017-05-06 20:00:00,14.93,521.6091722222222,266.6582203703704,450.00987499999997,64.01,4.48,0
2017-05-06 21:00:00,14.93,402.4249204545455,266.6294962121212,449.41777840909094,63.65,4.69,0
2017-05-06 22:00:00,14.93,392.60772777777777,266.69730925925927,450.42758888888886,64.97,3.63,0
2017-05-06 23:00:00,14.93,399.7944631578948,266.7015719298245,450.57298421052633,63.35,3.1421837743526315,0
2017-05-07 00:00:00,14.93,452.9530333333333,266.6485,450.3421583333333,65.88,2.73,1
2017-05-07 01:00:00,20.01,504.0263192771085,266.25565261044176,449.7183644578313,65.11,3.54,0
2017-05-07 02:00:00,20.01,524.1175208333333,266.6979548611111,450.79439062499995,66.31,1.9,1
