date,% Silica Feed,Amina Flow,Flotation Column 01 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 02 Level,Flotation Column 03 Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-04-10 09:00:00,13.06,288.863243436755,200.1313388888889,199.9196777777778,295.096,818.6381580459779,865.5858875899295,66.55,1.1,1
2017-04-10 10:00:00,13.06,277.28997374701777,200.00565555555556,199.99736111111116,295.096,818.4219511494267,867.1375782374123,66.55,1.1,1
2017-04-10 11:00:00,13.06,267.19551073985747,200.06179850746267,199.9493880597015,295.096,818.2333706896582,584.3935369107672,66.55,1.1,1
2017-04-10 12:00:00,13.06,330.2184939761336,199.992104,199.755408,295.096,817.958158528736,146.2695677953488,66.55,1.1,1
2017-04-10 13:00:00,13.06,430.857367446924,243.01031137724556,247.5200479041916,295.096,817.7753623442791,657.6162344381006,66.55,1.1,1
2017-04-10 14:00:00,13.060000000000002,517.0659753086419,250.401524691358,250.03715432098767,295.096,817.5567231800784,700.2358580246914,65.44,1.57,1
2017-04-10 15:00:00,13.06,548.0197380952382,249.82404761904763,250.108875,295.096,817.3421321154905,697.2085119047618,65.97,1.51,1
2017-04-10 16:00:00,13.27,566.3881333333334,249.79584000000003,250.30426666666665,295.096,817.1870334099627,701.5865200000001,64.56,3.0,0
2017-04-10 17:00:00,13.27,570.9679239130435,250.0457934782609,250.1639891304348,295.096,816.8556522988522,698.8196195652174,65.94,1.7599999999999998,1
2017-04-10 18:00:00,13.27,477.4292088122604,249.92709195402296,250.12393103448275,295.096,816.6944152464011,711.5982816091954,65.31,1.98,1
2017-04-10 20:00:00,13.27,373.4947333333333,251.5308,250.0747333333333,295.09600000000006,702.4027333333332,698.5709333333333,65.47,2.24,1
2017-04-10 21:00:00,13.27,461.2782833333333,249.87964444444447,250.0566388888889,295.096,700.0572666666667,700.2696555555556,66.34,1.29,1
2017-04-10 22:00:00,13.27,511.6933611111111,250.02429444444445,250.0294722222222,295.096,700.4071666666666,699.8822722222222,66.01,1.01,1
2017-04-10 23:00:00,13.27,488.2081555555555,250.13073333333327,249.99617222222224,295.096,700.5718111111112,699.2001833333333,65.47,1.18,1
2017-04-11 00:00:00,13.27,494.2507111111111,249.9168111111111,250.1278444444445,295.096,700.1395333333332,699.6878166666667,65.77,1.43,1
2017-04-11 01:00:00,13.47,471.53335,250.08825555555555,249.98683888888888,295.096,699.1356722222222,699.4438166666666,66.18,1.55,1
2017-04-11 02:00:00,13.47,436.5541194444445,249.9662833333333,250.0462722222222,295.096,685.6731,710.9293888888889,65.95,1.4700000000000002,1
2017-04-11 03:00:00,13.470000000000002,429.4393651685393,250.0190898876405,250.0808370786517,295.096,698.5417808988765,700.1988876404495,66.01,1.41,1
2017-04-11 04:00:00,13.47,372.4610058479532,250.14308771929825,250.08083040935676,295.096,700.0925906432749,701.2092397660819,65.62,1.89,1
2017-04-11 05:00:00,13.47,384.155,250.24026190476192,250.240625,295.096,702.7250773809524,697.7115892857144,64.66,2.91,1
2017-04-11 06:00:00,13.47,311.8554117647059,249.97801960784315,249.7633137254902,295.096,700.5333529411765,700.9269411764706,65.28,1.68,1
2017-04-11 08:00:00,13.47,261.4130097123638,250.1957668711657,249.8852576687117,295.096,804.5643157003822,871.3552746566852,65.28,1.68,1
2017-04-11 09:00:00,13.47,268.7720061636184,195.70758309726332,213.296090079365,295.096,804.4442729581044,871.3274406991212,65.28,1.68,1
2017-04-11 10:00:00,13.47,274.5862570041121,200.64323796033847,227.5734285714286,295.096,804.3494286923418,871.3054494382,65.28,1.68,1
2017-04-11 19:00:00,10.54,346.37206786769394,249.9837575757576,250.09256818181817,296.5584472807265,598.3565232354235,838.6846870862166,65.28,1.68,1
2017-04-11 20:00:00,10.54,353.9745799125599,250.06525308641977,250.0494135802469,296.5410415173247,473.6820901608679,572.8434100448933,65.28,1.6799999999999995,1
2017-04-11 21:00:00,10.54,491.8708915414423,249.89915337423312,249.93639877300612,296.5232323462221,596.258926380368,594.716846625767,65.28,1.68,1
2017-04-11 22:00:00,10.54,548.0546041666666,249.91850694444443,250.1430763888889,296.5055212202674,598.7570833333334,598.2810069444445,65.32875693160902,1.8605812281777776,1
2017-04-11 23:00:00,10.54,560.1318777777777,249.89725,250.01778888888887,296.4885447214094,599.6045444444444,600.9448444444445,65.415,2.18,1
2017-04-12 00:00:00,10.54,533.6666971590909,250.20591477272728,250.15632386363637,296.4708005948415,613.8596676136364,602.9721761363636,65.50514272811307,2.513861955974432,1
2017-04-12 01:00:00,18.87,565.6071722222222,249.85964444444443,250.03487777777775,296.45317815249444,600.1158111111112,600.6244277777778,65.55,2.68,1
2017-04-12 02:00:00,18.87,540.4639666666667,249.28516666666667,249.94478333333333,296.4354948680345,600.2609222222222,600.4020333333333,65.22,2.65,1
2017-04-12 03:00:00,18.87,567.2500055555556,250.24938333333336,250.1440333333333,296.41781158358054,599.9886833333334,600.55115,64.89,2.62,1
2017-04-12 05:00:00,18.87,565.0721913580247,249.7344135802469,249.9540555555556,296.381560850442,601.0232901234568,600.1221604938271,63.41171270718148,4.582845303866667,0
2017-04-12 06:00:00,18.87,562.35435,250.04183333333333,250.1810888888889,296.364761730205,599.4924777777777,600.5478277777778,63.88,4.02,0
2017-04-12 07:00:00,17.09,557.1612277777778,249.9224888888889,250.02149444444444,296.34707844575,600.9384333333334,599.4010722222222,64.48,3.87,0
2017-04-12 08:00:00,17.09,557.0970614525139,250.00614525139665,250.03512849162013,296.32943275610614,598.5765195530727,599.7751396648044,64.71,2.49,1
2017-04-12 09:00:00,17.09,558.1658611111111,251.07234444444444,250.25181666666663,296.3117118768344,468.9553722222223,600.3019944444444,65.02,2.22,1
2017-04-12 10:00:00,17.09,545.7093222222222,249.93924444444443,249.74929444444444,296.2940285923761,479.51216944444553,599.1434444444445,63.72,4.04,0
2017-04-12 11:00:00,17.09,541.693,249.86360919540232,250.0275344827586,296.276165764992,381.2796352785143,600.6710344827586,65.9,1.58,1
2017-04-12 12:00:00,17.09,535.544211111111,250.09981666666664,249.97649444444448,296.2586620234611,445.7736722222222,599.8683277777777,65.14,2.21,1
2017-04-12 13:00:00,17.09,531.3562111111112,249.89717222222225,249.83031111111111,296.2409787390039,368.69493650793663,599.1772000000001,64.99,2.13,1
2017-04-12 14:00:00,17.09,472.80856424581,250.28396089385475,250.0334245810056,296.22325401792403,563.6236448523542,611.5287374301676,65.03,2.27,1
2017-04-12 15:00:00,17.09,426.17791666666665,249.8778444444445,250.17971666666668,296.2056121700884,246.2376212962972,599.4989111111112,64.69,2.34,1
2017-04-12 16:00:00,11.98,506.8222888888889,250.31438333333327,249.9218,296.18792888563166,593.0757675925917,599.9547555555556,62.59,4.88,0
2017-04-12 17:00:00,11.98,563.8930333333333,249.8592277777778,250.04731111111116,296.1702456011733,699.52685,600.1065055555556,64.35,2.64,1
2017-04-12 18:00:00,11.98,581.3275666666667,249.8283388888889,250.04086111111116,296.1525623167172,700.4838222222222,600.1427666666667,65.07,1.77,1
2017-04-12 19:00:00,11.98,421.5504051724138,250.1188879310345,250.0682413793104,296.13661348468014,699.9520517241378,598.856301724138,65.04,1.77,1
2017-04-12 20:00:00,11.98,417.0794410919541,250.08272988505743,250.21972988505743,296.11739279334137,704.7907442528735,606.3793333333333,65.06,1.99,1
2017-04-12 21:00:00,11.98,487.96725,249.9119888888889,250.08526111111112,296.09951246334225,701.5493888888889,599.5689666666667,65.01,1.85,1
2017-04-12 22:00:00,11.98,494.7980444444444,249.99903333333333,250.00869444444444,296.0818291788883,700.819575,599.9604722222222,65.28,1.45,1
2017-04-12 23:00:00,11.98,464.97513888888886,250.03652222222223,250.06816111111112,296.06414589442727,699.1387333333333,599.6948222222222,65.05,1.63,1
2017-04-13 00:00:00,11.98,444.60816666666665,250.07807222222223,249.96068333333332,296.04646260997333,700.2944388888889,599.4034388888889,65.5,1.5800000000000003,1
2017-04-13 01:00:00,19.19,460.6670944444445,250.11398333333327,250.29385,296.0287793255128,701.3459,601.4239222222222,65.65,1.51,1
2017-04-13 02:00:00,19.19,446.49965555555553,249.9933611111111,250.08451666666667,296.0110960410578,712.34285,624.394,65.65,1.57,1
2017-04-13 03:00:00,19.19,438.9596388888889,250.03945,250.13514444444445,295.99341275659833,799.7426888888889,798.865088888889,64.86,2.29,1
2017-04-13 04:00:00,19.19,407.2067722222222,249.98427222222224,250.0095611111111,295.97572947214223,800.4039333333334,798.9372777777777,64.62,2.59,1
2017-04-13 05:00:00,19.19,471.0342611111111,249.9269222222222,250.14866666666668,295.95804618768386,799.3068388888889,798.6472666666667,65.68,1.52,1
2017-04-13 06:00:00,19.19,506.4288777777778,250.04677777777775,250.04172777777777,295.9403629032267,800.1226,800.0870333333334,65.38,2.63,1
2017-04-13 07:00:00,13.789999999999996,476.7300233918129,250.3049590643275,250.19732748538013,295.92276435835555,798.3834678362573,797.8466444444445,64.1,3.3,0
2017-04-13 08:00:00,13.79,429.9729722222222,249.9891888888889,250.07748333333333,295.9049963343117,799.9152222222222,799.1317833333333,64.16,3.53,0
2017-04-13 09:00:00,13.79,440.3290722222222,250.09735,250.0700277777778,295.88731304985447,799.6236638888888,799.1451777777778,64.07,3.6,0
2017-04-13 10:00:00,13.79,486.32877777777776,250.06872777777775,249.94313888888888,295.8696297653961,799.3222777777778,799.8294777777778,63.73,3.97,0
2017-04-13 11:00:00,13.79,517.9419888888889,250.3657444444445,250.1717333333333,295.85194648094,753.0128722222223,748.8842500000001,64.89,2.78,1
2017-04-13 12:00:00,13.79,520.1889722222222,250.55266666666668,249.86120000000005,295.8342631964811,598.1957,599.7749111111111,65.72,1.94,1
2017-04-13 13:00:00,13.79,520.6398944444444,249.9001111111111,250.02960555555555,295.81657991202496,600.7470888888888,600.56715,64.82,3.3200000000000003,0
2017-04-13 14:00:00,13.79,520.8799944444445,250.24876111111112,250.10408888888887,295.7988966275656,548.4854333333333,599.8707333333333,64.54,3.0700000000000003,0
2017-04-13 15:00:00,13.79,521.2251597633136,250.38765088757395,250.11620118343197,295.78161240868525,359.3436522708065,600.7789112426035,65.25,2.24,1
2017-04-13 16:00:00,11.23,526.9606121212122,249.71937575757576,249.99993939393937,295.76349046476423,572.6049374545454,599.7331878787878,64.96,2.33,1
2017-04-13 17:00:00,11.23,544.2517318435754,249.9951061452514,250.12337988826812,295.74579765396146,599.6994078212291,599.4952290502792,65.31,2.34,1
2017-04-13 18:00:00,11.23,560.4537222222223,250.05601666666664,249.99874444444444,295.72816348973555,598.4648,599.3706277777778,64.99,2.19,1
2017-04-13 19:00:00,11.23,575.3809277777777,249.99958333333336,250.0717944444445,295.7104802052811,599.412738888889,600.1990333333333,65.35,2.31,1
2017-04-13 20:00:00,11.23,565.7670893854748,250.07910614525144,249.9873631284916,295.692771400252,598.5994301675977,600.6369050279329,66.25,1.62,1
2017-04-13 21:00:00,11.23,534.9936111111111,249.88114444444443,250.15807777777775,295.67511363636555,599.6549,600.1665666666667,66.56,1.33,1
2017-04-13 22:00:00,11.23,543.6038354285714,249.93444,250.1546057142857,295.65748845412685,614.1688845714285,612.7736045714286,66.46,1.29,1
2017-04-13 23:00:00,11.23,570.5802722222222,250.0295055555556,249.9673611111111,295.63974706745,600.1535833333334,598.9780277777778,65.96,1.97,1
2017-04-14 00:00:00,11.23,527.4966277777778,249.9359444444445,250.03691666666663,295.62206378299163,600.4775388888888,600.3507388888889,66.22,2.0,1
2017-04-14 01:00:00,25.64,496.2299055555556,249.86891666666665,249.97920555555555,295.60438049853445,599.1583722222222,599.9342222222223,66.28,1.65,1
2017-04-14 02:00:00,25.64,513.1164722222222,250.06993888888888,250.03142777777776,295.5866972140778,600.1030333333333,598.42075,65.1,3.01,0
2017-04-14 03:00:00,25.64,497.5530419161676,249.8445508982036,250.17311377245505,295.5692048220276,600.0161676646707,599.571389221557,64.16,4.3,0
2017-04-14 04:00:00,25.64,489.95594444444447,250.1458722222222,250.0301111111111,295.5513306451628,601.1938666666666,600.3539111111111,63.565000000000005,4.202094313453888,0
2017-04-14 05:00:00,25.64,491.6924576271186,250.12716949152545,250.06685310734463,295.533546067565,599.520361581921,599.5053446327684,62.970000000000006,4.006249324149717,0
2017-04-14 06:00:00,25.64,516.0634444444445,249.9214333333333,250.07062222222223,295.51596407624834,600.6157222222222,599.3762888888889,62.34,3.812635228848333,0
2017-04-14 07:00:00,19.55,558.1584632768362,243.6795706214689,249.4391186440678,295.49824166211016,599.6337062146893,600.8743672316384,63.15858694634351,3.6174747878406777,0
2017-04-14 08:00:00,19.55,523.9743854748604,249.8719720670391,250.0752737430168,295.48058076803574,599.1983296089386,600.0791173184357,63.97,3.52,0
2017-04-14 09:00:00,19.55,549.2928111111112,250.0124277777778,250.2067,295.46291422287334,599.9649722222223,600.6385611111111,64.29,3.52,0
2017-04-14 10:00:00,19.55,481.4177875,250.0120333333333,250.07455833333333,295.4481781524958,602.4264666666667,602.33955,64.29,3.52,0
2017-04-14 12:00:00,19.55,421.0660705882353,252.1262588235294,250.28337647058825,295.40546608590824,599.8781647058823,599.9725647058823,64.29,3.52,0
2017-04-14 13:00:00,19.55,460.44545404411787,249.9302023809524,250.09298214285712,295.3924225928643,639.2338392857143,650.9977405753964,65.93,1.4,1
2017-04-14 14:00:00,19.55,543.9554916201117,250.90582681564248,250.1433407821229,295.3744656312732,572.3349860335195,613.4931056797017,64.06,3.7,0
2017-04-14 15:00:00,19.55,530.9619055555555,255.1136388888889,250.73034444444448,295.3903194683561,625.7187333333334,611.9601722222222,66.59,1.14,1
2017-04-14 16:00:00,18.19,525.1431,249.8998833333333,249.9289722222222,295.4371376962033,458.3741266493056,598.9907944444444,66.25,1.25,1
2017-04-14 17:00:00,18.19,499.576,249.9924111111111,249.92686666666668,295.4839559240522,612.5035983506945,600.2695055555555,65.64,2.81,1
2017-04-14 18:00:00,18.19,481.02874505649714,249.90189830508476,249.9867062146893,295.53049568190056,603.9577570621469,596.1971016949153,65.96,1.93,1
2017-04-14 19:00:00,18.19,472.94798870056496,250.0432655367232,250.17366666666663,295.5772639467932,656.2231384180791,681.4624717514124,65.0,2.91,1
2017-04-14 20:00:00,18.19,489.27680555555554,250.06627222222224,249.88946111111116,295.62441060759664,664.6689583333334,700.3745,65.61,1.54,1
2017-04-14 21:00:00,18.19,452.4180333333333,249.99591111111116,250.08680555555557,295.6712288354439,702.8713333333333,701.6123222222221,64.71,2.0,1
2017-04-14 22:00:00,18.19,446.0815666666667,250.0410111111111,250.06157222222225,295.71804706329334,698.916,698.7741333333333,65.24,2.07,1
2017-04-14 23:00:00,18.19,447.7495444444445,250.08954444444447,250.1031388888889,295.7648652911394,699.9584388888888,700.6850666666667,65.98,1.55,1
2017-04-15 00:00:00,18.19,438.2108777777778,250.0213,250.0463388888889,295.8116835189894,700.3970722222222,700.1755555555555,66.0,1.33,1
2017-04-15 01:00:00,18.56,461.10532222222224,250.07261111111112,250.03832777777777,295.8585017468361,699.3729944444444,699.4271,66.02,1.54,1
2017-04-15 02:00:00,18.56,455.0655388888889,250.0806611111111,250.1520111111111,295.905319974685,699.8619777777778,700.3452722222222,65.91,1.62,1
2017-04-15 03:00:00,18.56,461.4585055555556,250.03067777777773,250.02382777777777,295.9521382025328,700.3289222222222,699.6503944444444,64.91,2.39,1
2017-04-15 04:00:00,18.56,445.75072777777774,249.9636388888889,250.0719333333333,295.9989564303811,700.0329444444445,700.4479111111111,65.23,1.95,1
2017-04-15 05:00:00,18.56,493.6329388888889,249.98786111111116,250.0934388888889,296.04577465822945,701.025488888889,700.5986833333334,65.1,2.21,1
2017-04-15 06:00:00,18.56,572.1099388888889,250.09530555555557,250.06190555555557,296.09259288607666,700.3800333333334,699.0394277777777,65.7,1.7200000000000002,1
2017-04-15 07:00:00,18.85,573.3991555555556,249.53825,250.02186666666668,296.13941111392614,700.5789611111111,699.9075833333334,64.22,3.45,0
2017-04-15 08:00:00,18.85,555.6857444444444,250.43560555555555,249.9835388888889,296.1862293417728,699.9698666666667,700.0912333333333,65.12,2.17,1
2017-04-15 09:00:00,18.85,475.7814941860465,247.74781976744185,249.43457558139536,296.2328419081558,705.9220930232558,707.7257063953489,64.86,2.8,1
2017-04-15 10:00:00,18.85,470.72232558139535,252.65987209302327,250.7213139534884,296.28027712040114,699.6215069767442,699.9805755813953,65.33,1.7800000000000002,1
2017-04-15 11:00:00,18.85,426.9896201117319,250.270061452514,250.1824916201117,296.32672107885026,699.084825698324,700.1988826815643,64.99,2.18,1
2017-04-15 12:00:00,18.85,466.5133725490196,249.97086274509803,250.2587843137255,296.35672572151964,707.2312352941176,700.0791568627452,65.66,1.62,1
2017-04-15 19:00:00,17.54,544.9132000000001,250.0350666666667,250.09088888888888,296.7187866835466,699.308488888889,699.6685555555555,64.37,3.15,0
2017-04-15 20:00:00,17.54,548.5165555555556,250.0776666666667,250.04048333333333,296.7480480759506,700.0716444444444,699.6780444444444,63.64,2.61,1
2017-04-15 21:00:00,17.54,549.8961722222223,249.93215,249.92975555555557,296.7948663037989,699.8832222222222,699.4276666666666,63.93,3.8,0
2017-04-15 22:00:00,17.54,576.2611751412429,249.98544067796607,250.0115988700565,296.8418322162638,700.0329491525423,699.7867457627119,64.97,2.25,1
2017-04-15 23:00:00,17.54,569.3249388888889,250.17151111111116,250.1721333333333,296.8885027594956,699.6997,700.0820555555556,64.34,3.6600000000000006,0
2017-04-16 00:00:00,17.54,572.4262033898304,250.06032203389836,250.07716384180796,296.935355520561,699.8412881355932,698.3447514124293,65.11,2.46,1
2017-04-16 01:00:00,24.09,568.0450388888889,250.03267777777776,249.9344333333333,296.9821392151922,699.9087333333333,699.6239944444444,65.07,2.47,1
2017-04-16 02:00:00,24.09,565.5113111111111,250.20317777777777,250.14953333333327,297.02895744303834,700.2415722222222,701.1052111111111,65.52,1.89,1
2017-04-16 03:00:00,24.09,499.20284444444445,249.82566666666668,249.954,297.07577567088777,699.8574055555556,699.4977722222222,65.76,1.17,1
2017-04-16 04:00:00,24.09,503.1186111111112,250.0195388888889,250.0711333333333,297.122593898735,698.7071222222222,700.08325,64.89,2.17,1
2017-04-16 05:00:00,24.09,504.97251666666665,249.91350555555556,250.02064444444449,297.1694121265839,699.7481611111111,699.93245,65.77,1.3,1
2017-04-16 06:00:00,24.09,499.4864,250.0095611111111,250.0464,297.2162303544317,701.4251944444445,700.61025,64.01,1.31,1
2017-04-16 07:00:00,24.21,483.43012063492114,248.39371428571428,249.79531428571428,297.2626346496937,702.7214359472051,713.8074685714286,63.97,2.98,1
2017-04-16 08:00:00,24.21,412.2406590909091,251.36021022727272,250.5269034090909,297.3101889810148,711.66694140625,700.6798238636364,63.71000000000001,2.76,1
2017-04-16 09:00:00,24.21,479.78695,249.99677222222223,250.0160111111111,297.3566850379756,699.6921833333333,699.8994111111111,64.6,2.58,1
2017-04-16 10:00:00,24.21,532.2712388888889,248.25188888888889,249.87509444444444,297.40350326582444,666.4719611111111,665.3213055555556,63.040000000000006,4.83,0
2017-04-16 11:00:00,24.21,525.4549999999999,249.79532222222224,250.21125555555557,297.45032149367165,599.3889444444444,600.1599333333334,63.28,4.77,0
2017-04-16 12:00:00,24.21,530.8721555555555,252.31027222222224,250.23357777777775,297.4971397215205,603.7906277777778,600.3868555555556,64.53,2.86,1
2017-04-16 13:00:00,24.21,543.9138333333334,250.11527222222225,250.0316444444444,297.54395794936835,598.7526166666667,599.0481388888888,64.43,3.3399999999999994,0
2017-04-16 14:00:00,24.21,550.6006611111111,250.20365,250.02451111111108,297.5907761772161,599.4695833333333,600.4395472222222,63.71,3.18,0
2017-04-16 15:00:00,24.21,516.5488788682586,250.1955517241379,250.01927586206892,297.6380249175052,610.8012528735633,608.0170229885058,64.51,3.02,0
2017-04-16 16:00:00,22.17,525.3754565217391,250.08693478260872,250.10871014492756,297.68058650559493,599.5915507246377,600.2624275362318,64.86,2.75,1
2017-04-16 17:00:00,22.17,523.4766,249.96695,250.01145714285715,297.7324050321914,600.6771285714285,599.3648571428572,63.95,3.52,0
2017-04-16 18:00:00,22.17,506.5387074829932,250.1308027210885,249.9323401360544,297.7801697101517,599.5586802721089,600.0989319727892,64.73,2.77,1
2017-04-16 19:00:00,22.17,518.1955388888889,249.8138333333333,249.99597222222224,297.8248673164578,599.7971388888889,600.4640333333333,64.99,2.33,1
2017-04-16 20:00:00,22.17,529.0003555555555,249.79550555555556,250.09243333333333,297.87168554430446,601.393188888889,600.2310500000001,64.35,2.37,1
2017-04-16 21:00:00,22.17,523.1489388888889,250.0448055555556,250.0953888888889,297.9185037721533,599.3120333333334,600.8214277777778,63.07,3.82,0
2017-04-16 22:00:00,22.17,523.3615611111111,250.07657222222224,250.04819444444445,297.9653220000011,599.7175166666667,600.4467555555556,64.72,2.41,1
2017-04-16 23:00:00,22.17,516.9914,249.98567777777777,250.03673333333333,298.01214022784944,600.6053833333333,600.2791222222222,63.34,4.09,0
2017-04-17 00:00:00,22.17,508.97412777777777,250.07351666666668,250.0571055555556,298.0589584556978,597.9906722222222,599.3044444444445,63.56000000000001,3.27,0
2017-04-17 01:00:00,18.0,521.8961777777778,250.05766666666665,250.0677444444445,298.105776683545,599.9493111111111,599.8058611111111,63.49,3.43,0
2017-04-17 02:00:00,18.0,506.71066666666667,250.06406666666663,249.96186666666665,298.15259491139443,600.9187722222222,600.2332277777778,63.36,4.12,0
2017-04-17 03:00:00,18.0,492.46815,250.04466111111108,250.13625,298.1994131392412,600.6661333333333,599.9101444444444,64.84,2.41,1
2017-04-17 04:00:00,18.0,524.7375333333333,249.98236666666668,250.13216666666668,298.24623136709056,599.7792888888889,599.6719055555556,63.85,3.36,0
2017-04-17 05:00:00,18.0,542.3429944444445,250.06646111111112,250.03153333333333,298.29304959493726,599.1146333333334,600.2157555555556,64.95,2.73,1
2017-04-17 06:00:00,18.0,550.9220111111111,250.02262222222225,250.0392222222222,298.3398678227867,599.2486611111111,600.4528333333333,65.36,1.86,1
2017-04-17 07:00:00,22.08,540.8960388888888,250.23805,250.09555555555556,298.3866860506339,602.11515,599.5579111111111,65.45,1.5800000000000003,1
2017-04-17 08:00:00,22.08,498.76775,250.17841666666664,250.08634444444445,298.43350427848225,599.8360388888889,601.2292333333334,65.0,1.61,1
2017-04-17 09:00:00,22.08,485.70102793296087,249.79012290502797,250.0822122905028,298.48024767272625,599.2084301675977,600.9973910614525,65.39,1.45,1
2017-04-17 10:00:00,22.08,472.5353166666667,250.06530555555557,250.1149444444445,298.5271407341783,600.9465944444445,599.5226444444445,65.31,1.28,1
2017-04-17 11:00:00,22.08,403.70593448342777,249.91236842105263,249.90597744360903,298.5682885588669,702.4116362103414,672.0485476190473,65.37,2.48,1
2017-04-17 12:00:00,22.08,350.9043966480447,250.46120111731844,250.22638547486036,298.6209072405067,645.9791295557329,619.2453836126631,65.72,1.48,1
2017-04-17 13:00:00,22.08,442.8353666666666,249.95478333333327,249.97962222222225,298.66759541772336,600.3348777777778,600.6328666666667,65.87,1.97,1
2017-04-17 14:00:00,22.08,477.5909333333333,249.9948055555556,249.9944722222222,298.7144136455706,599.1051888888888,599.9343055555556,65.1,2.3,1
2017-04-17 15:00:00,22.08,450.6408806366052,250.0847816091954,250.100367816092,298.7605950737684,612.964724137931,607.9367873563218,65.57,1.68,1
2017-04-17 16:00:00,18.69,465.96886666666666,250.02576666666667,249.9660388888889,298.8080501012672,600.3108611111111,599.2466333333333,64.6,2.58,1
2017-04-17 17:00:00,18.69,417.7683757062147,250.10175706214687,250.0220282485876,298.8549351913045,613.6216610169491,606.4541242937853,64.91,2.38,1
2017-04-17 18:00:00,18.69,427.3865444444445,247.2004555555556,245.35978333333333,298.9016865569639,616.4535944444444,616.6798333333334,65.38,1.57,1
2017-04-17 19:00:00,18.69,416.90025,220.4811388888889,219.99055,298.9485047848105,700.7939277777779,699.6375833333333,64.6,2.25,1
2017-04-17 20:00:00,18.69,442.8590222222222,219.90521666666663,219.83139444444444,298.9953230126605,700.4005111111111,699.4895333333333,64.47,2.29,1
2017-04-17 21:00:00,18.69,467.6304944444445,219.86975555555557,219.8779888888889,299.0421412405067,701.5323222222222,700.62865,64.83,2.14,1
2017-04-17 22:00:00,18.69,467.2265722222222,219.9176388888889,220.0162833333333,299.0889594683561,700.2873388888889,699.3264388888889,63.86,2.7,1
2017-04-17 23:00:00,18.69,473.6765754189945,219.87536312849164,219.934061452514,299.1357159403162,701.0066089385475,698.6512011173185,64.29,2.16,1
2017-04-18 00:00:00,18.69,474.2906388888889,219.96619444444443,219.97386666666668,299.18259592405224,699.0328222222222,699.4952944444444,64.55,1.9,1
2017-04-18 01:00:00,10.91,525.12865,219.8988888888889,220.0912,299.2294141519,699.9593055555556,700.0781111111111,65.01,1.64,1
2017-04-18 02:00:00,10.91,531.916111111111,219.9325888888889,220.03611666666663,299.2762323797478,697.7955000000001,700.0661,64.37,1.69,1
2017-04-18 03:00:00,10.91,514.2572944444444,219.8920611111111,219.8982,299.32305060759666,701.0914333333333,697.2994,65.18,1.52,1
2017-04-18 04:00:00,10.91,499.9807611111111,219.7134111111111,220.08661666666663,299.3698688354439,698.6116722222222,699.0330388888889,64.64,1.93,1
2017-04-18 05:00:00,10.91,394.5065047619048,219.87397142857145,219.87624761904763,299.4071190524438,699.329638095238,699.5704000000001,64.62,2.03,1
2017-04-18 06:00:00,10.91,336.94125925925925,219.8693148148148,219.96397530864195,299.46118043538087,700.0382839506174,701.0278827160495,65.01,1.58,1
2017-04-18 07:00:00,12.85,415.98223357664233,219.9893722627737,219.9658321167883,299.5159100005562,700.5511605839416,700.4486569343065,64.95,1.54,1
2017-04-18 08:00:00,12.85,477.0341444444444,220.0021333333333,219.9475222222222,299.5571417468361,699.4001222222222,699.3533277777777,64.54,1.79,1
2017-04-18 09:00:00,12.85,511.8737666666667,219.61463333333333,219.61572222222225,299.603959974685,706.8374333333334,697.334161111111,64.96,1.63,1
2017-04-18 10:00:00,12.85,514.430013888889,219.654575,219.5979361111111,299.6507782025328,707.0224138888889,697.6591972222221,63.17,3.22,0
2017-04-18 11:00:00,12.85,511.5248222222222,220.10667777777775,219.90974444444444,299.6975964303811,701.4842611111111,700.0579,64.94,1.6699999999999997,1
2017-04-18 12:00:00,12.85,496.6820335195531,220.05172625698324,220.02638547486032,299.7444081193709,699.6988994413408,700.1883798882682,64.96,1.87,1
2017-04-18 13:00:00,12.85,502.1021065088757,220.487899408284,220.0384201183432,299.79115824163074,699.2918224852071,699.8003846153846,64.34,2.08,1
2017-04-18 14:00:00,12.85,479.66795,219.98687777777775,219.99970555555555,299.8380511139261,700.075461111111,699.9853833333334,65.77,1.59,1
2017-04-18 15:00:00,12.85,454.91471186440674,219.9858418079096,219.9551638418079,299.8845864632774,708.5782165725045,709.9612090395481,64.16,3.08,0
2017-04-18 16:00:00,11.15,391.9214353128317,219.85656097560977,219.99599085365853,299.93166695183845,706.3163277900964,700.2688201219512,64.9,2.11,1
2017-04-18 17:00:00,11.15,391.0090781046605,219.82209580838324,219.99039520958084,299.9782885272503,728.7811191515287,730.8129799401197,64.52,2.92,1
2017-04-18 18:00:00,11.15,409.49764606741576,219.8622528089888,219.94813483146064,300.0254949907568,700.525988764045,699.5088370786517,64.86,2.41,1
2017-04-18 19:00:00,11.15,430.94710674157307,219.80515168539327,219.92603932584268,300.0722854549871,699.8303258426967,700.8793146067416,64.9,2.21,1
2017-04-18 20:00:00,11.15,423.1314508783346,219.8782327044025,219.9763899371069,300.1178930843081,709.4852819989799,704.1190546896365,64.4,2.58,1
2017-04-18 21:00:00,11.15,390.9039,220.0704,219.8091,300.1449706076,700.6156,697.14595,64.4,2.58,1
2017-04-18 23:00:00,11.15,407.0360270270271,219.99870945945943,219.9690067567568,300.2634361895331,681.0177516358473,705.453268680446,64.4,2.58,1
