date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-04-14 02:00:00,49.57,25.64,1892.3411950555555,513.1164722222222,399.6319222222222,9.670567111111112,1.7630961666666667,250.06993888888888,250.71997777777776,250.03142777777776,295.5866972140778,298.52294259637387,250.38589444444446,250.12969999999999,600.0152222222223,600.1030333333333,598.42075,456.88926111111107,453.02646111111113,602.4077833333333,601.2960317460316,65.1,3.01,0
2017-04-14 03:00:00,49.57,25.64,2091.8803592814374,497.5530419161676,399.3108982035928,9.524047964071856,1.7716821556886229,249.8445508982036,249.4153592814371,250.17311377245505,295.56920482202753,298.399818836209,250.14525149700597,249.9391856287425,600.1920958083832,600.0161676646707,599.571389221557,444.3230179640719,444.8015089820359,595.9788802395209,591.1049717707443,64.16,4.3,0
2017-04-14 04:00:00,49.57,25.64,2283.1878333333334,489.95594444444447,400.56010833333335,9.65310388888889,1.7795411666666667,250.1458722222222,249.75444444444446,250.0301111111111,295.5513306451628,298.2740078059333,250.03900555555555,249.86064444444443,598.7176555555556,601.1938666666666,600.3539111111111,449.3910055555555,448.8503666666667,597.9720222222222,596.135261111111,63.565000000000005,4.202094313453888,0
2017-04-14 05:00:00,49.56999999999999,25.639999999999997,1973.5531638418079,491.69245762711864,399.62183050847455,9.992873107344634,1.6918966666666666,250.12716949152542,248.42433333333332,250.06685310734463,295.533546067565,298.14882743834573,250.36592655367232,250.00349717514123,599.0224915254237,599.520361581921,599.5053446327684,449.8436949152543,449.92188135593216,488.2187570621469,486.97424293785315,62.970000000000006,4.006249324149717,0
2017-04-14 06:00:00,49.57,25.64,2050.2759444444446,516.0634444444445,400.48535555555554,9.714004611111111,1.7011107222222221,249.92143333333334,250.04771111111114,250.07062222222223,295.51596407624834,298.0250730154928,249.93233333333333,250.07757222222224,600.5996222222223,600.6157222222222,599.3762888888889,456.3675833333333,452.3933333333334,449.1447,454.9926722222222,62.34,3.8126352288483334,0
2017-04-14 07:00:00,53.35,19.55,2167.6436694915255,558.1584632768362,399.19409604519774,9.741268531073446,1.7609750282485876,243.6795706214689,245.14413559322034,249.4391186440678,295.49824166211016,297.9003301980701,247.62140112994348,249.58584745762712,604.1945141242938,599.6337062146893,600.8743672316384,407.37238418079096,414.226197740113,430.73691525423726,414.1489943502825,63.158586946343505,3.6174747878406777,0
2017-04-14 08:00:00,53.35,19.55,2121.90374301676,523.9743854748604,400.46241899441344,9.820256201117317,1.7146167597765363,249.8719720670391,249.77301675977654,250.07527374301677,295.48058076803574,297.7760204020989,249.95859217877097,250.08469273743017,600.2558603351955,599.1983296089386,600.0791173184357,394.0520111731843,394.47232402234636,406.80744134078213,397.2218826815643,63.97,3.52,0
2017-04-14 09:00:00,53.35,19.55,1234.3338252104377,549.2928111111112,400.4985888888889,9.524040277777779,1.7468992222222224,250.0124277777778,250.18613333333334,250.20669999999998,295.46291422287334,297.6516708298311,250.14242222222222,249.98214444444446,599.8336277777778,599.9649722222223,600.6385611111111,400.0928611111111,403.8138388888889,400.86257222222224,396.96335555555555,64.29,3.52,0
2017-04-14 10:00:00,53.35,19.55,762.1372159090917,481.4177875,399.5173083333333,9.608472166666667,1.6591193333333334,250.01203333333333,250.11351666666667,250.07455833333333,295.4481781524958,297.54794800048165,249.98779166666665,249.97731666666667,600.5953916666666,602.4264666666667,602.33955,406.260275,399.84855,400.015025,402.21554166666664,64.29,3.52,0
2017-04-14 12:00:00,53.35,19.55,1718.4396470588235,421.06607058823533,398.66468235294116,9.425665529411765,1.5756303529411766,252.1262588235294,249.41051764705884,250.28337647058822,295.40546608590824,297.24731043028,251.44272941176473,249.61877647058824,610.0437411764706,599.8781647058823,599.9725647058823,266.05433434417296,396.70855294117644,397.69131764705884,403.6261294117647,64.29,3.52,0
2017-04-14 13:00:00,53.35000000000001,19.55,1476.5147600732603,460.44545404411787,402.33318975468984,9.718235119047618,1.6665102837303574,249.93020238095238,250.41197023809525,250.09298214285712,295.3924225928643,297.15550115087615,249.82042857142858,250.0643273809524,622.2457321428572,639.2338392857143,650.9977405753964,429.56026147959165,396.12737500000003,398.5386607142857,401.6967916666667,65.93,1.4,1
2017-04-14 14:00:00,53.35,19.55,1701.1494413407822,543.9554916201117,399.5829776536313,9.630331787709498,1.7395675418994414,250.90582681564248,250.79219553072625,250.14334078212292,295.3744656312732,297.0290228783944,250.03096089385477,250.37759217877095,600.4986033519554,572.3349860335195,613.4931056797017,400.71328212290507,398.7149441340782,400.775407821229,399.0428770949721,64.06,3.7,0
2017-04-14 15:00:00,53.35,19.55,1767.3532337311112,530.9619055555555,399.96866666666665,9.631074555555555,1.7525604444444443,255.1136388888889,249.87657222222225,250.73034444444446,295.3903194683561,296.90486645850945,252.5017777777778,250.2164,600.6485722222222,625.7187333333334,611.9601722222222,398.3055333333333,397.7896666666667,396.50706111111106,399.15594444444446,66.59,1.14,1
2017-04-14 16:00:00,53.91,18.19,1686.5596150000001,525.1431,400.9935055555556,9.759302666666667,1.7450418888888888,249.89988333333332,250.30885555555554,249.9289722222222,295.4371376962033,296.7803990632883,249.71456666666668,250.0678166666667,601.34705,458.3741266493056,598.9907944444444,401.2405444444444,399.8511833333333,394.3462444444444,401.13687777777784,66.25,1.25,1
2017-04-14 17:00:00,53.91,18.19,2228.9553333333333,499.57599999999996,400.85755555555556,9.576589111111112,1.7229266111111112,249.9924111111111,249.36490555555554,249.92686666666668,295.4839559240522,296.65593166806946,250.0825388888889,249.99007777777777,603.0439888888889,612.5035983506945,600.2695055555555,398.74323333333336,398.75478333333336,403.2671555555556,400.87587777777776,65.64,2.81,1
2017-04-14 18:00:00,53.91,18.19,1833.4980960451985,481.02874505649714,398.87240148305085,9.714632316384181,1.7309162146892654,249.90189830508473,250.04489830508476,249.98670621468926,295.53049568190056,296.5322045921006,249.7945593220339,249.80374011299438,676.0183615819209,603.9577570621469,596.1971016949153,389.3056271186441,396.97100564971754,388.57588700564975,402.42388700564976,65.96,1.9300000000000002,1
2017-04-14 19:00:00,53.91,18.19,2165.359604519774,472.94798870056496,399.877511299435,9.54744395480226,1.7520494915254237,250.04326553672317,250.45833898305082,250.17366666666666,295.5772639467932,296.4078700246096,250.0532429378531,249.96374576271185,705.1935790960453,656.2231384180791,681.4624717514124,417.6118531073446,420.1934971751412,440.4503107344633,417.63443502824856,65.0,2.91,1
2017-04-14 20:00:00,53.91,18.19,2372.503222222222,489.27680555555554,399.8027055555555,9.482564333333332,1.7947884444444444,250.06627222222224,249.75510555555556,249.88946111111113,295.62441060759664,296.28252948240834,250.19875555555555,249.97337777777778,699.8436666666666,664.6689583333334,700.3745,456.8301777777778,452.3666111111111,444.2358944444444,454.33455,65.61,1.54,1
2017-04-14 21:00:00,53.91,18.19,1845.3033500000006,452.4180333333333,399.61514999999997,9.679703944444444,1.741499388888889,249.99591111111113,249.8265388888889,250.08680555555554,295.6712288354439,296.15806208718664,250.25049444444446,249.94524444444446,699.9540277777778,702.8713333333333,701.6123222222221,454.14570555555554,451.84566666666666,446.64183333333335,451.5721222222222,64.71,2.0,1
2017-04-14 22:00:00,53.91,18.19,2092.885052222222,446.0815666666667,400.2428722222222,9.402431333333334,1.7501687777777777,250.0410111111111,249.86499999999998,250.06157222222222,295.71804706329334,296.0335946919672,249.88493888888888,249.97571111111108,699.3315833333334,698.916,698.7741333333333,444.4998166666667,447.21688888888883,437.34295,451.02775555555553,65.24,2.07,1
2017-04-14 23:00:00,53.91,18.19,2440.593888888889,447.7495444444445,399.34726666666666,9.50590538888889,1.7795115000000001,250.08954444444447,250.06671666666665,250.1031388888889,295.7648652911394,295.90912729674614,250.00032777777778,249.82781111111112,700.5181611111111,699.9584388888888,700.6850666666667,455.2577111111111,452.0536055555556,435.97453333333334,450.90608333333336,65.98,1.55,1
2017-04-15 00:00:00,53.91,18.19,2369.567611111111,438.2108777777778,399.8875944444444,9.893695222222222,1.7108913333333333,250.02130000000002,249.77027777777778,250.0463388888889,295.8116835189894,295.7846599015261,250.06166111111114,250.06054999999998,699.0144944444444,700.3970722222222,700.1755555555555,451.29985,448.6737333333333,431.5563111111111,451.4958833333334,66.0,1.33,1
2017-04-15 01:00:00,53.040000000000006,18.56,1976.0800255555555,461.10532222222224,400.3377722222222,9.624518166666666,1.7452553333333334,250.07261111111112,250.2526611111111,250.03832777777777,295.8585017468361,295.6601925063061,249.98533888888886,250.1307888888889,700.1387055555556,699.3729944444444,699.4271,451.03905,450.17529444444443,434.38447222222226,448.38308333333333,66.02,1.54,1
2017-04-15 02:00:00,53.040000000000006,18.56,2257.8655555555556,455.0655388888889,399.82902222222225,9.400803611111112,1.7595448888888887,250.0806611111111,250.44983333333334,250.1520111111111,295.905319974685,295.535725111085,250.22171111111112,250.026,699.3011055555555,699.8619777777778,700.3452722222222,449.8922111111111,450.40788888888886,443.29706666666664,449.18243333333334,65.91,1.62,1
2017-04-15 03:00:00,53.040000000000006,18.56,2086.063833333333,461.4585055555556,401.01762222222226,9.684781277777777,1.7739799444444446,250.03067777777775,249.86617777777775,250.02382777777777,295.9521382025328,295.411257715865,250.0335777777778,249.99856111111112,700.74595,700.3289222222222,699.6503944444444,451.02085555555556,450.48615555555557,441.97388333333333,449.2178222222222,64.91,2.39,1
2017-04-15 04:00:00,53.040000000000006,18.56,2024.76,445.75072777777774,400.0450444444444,9.495393666666667,1.7840863333333332,249.9636388888889,250.16151666666664,250.0719333333333,295.9989564303811,295.28679032064446,249.98877777777778,250.09077222222223,698.5237944444444,700.0329444444445,700.4479111111111,449.3202,450.8902611111111,440.04204444444446,448.7300777777778,65.23,1.95,1
2017-04-15 05:00:00,53.040000000000006,18.56,2298.4433816666665,493.63293888888893,400.00395555555554,9.325369277777778,1.7844613333333332,249.98786111111113,250.23052222222222,250.0934388888889,296.04577465822945,295.16232292542446,250.02595000000002,249.8404888888889,699.2939833333334,701.025488888889,700.5986833333334,452.0387,450.15401111111106,427.23729444444444,451.6091222222222,65.1,2.21,1
2017-04-15 06:00:00,53.040000000000006,18.56,2325.528888888889,572.1099388888889,400.3781611111111,9.635846888888889,1.7779240555555553,250.09530555555554,249.95262222222223,250.06190555555554,296.09259288607666,295.0378555302039,250.07331666666667,249.84425555555555,699.1396444444445,700.3800333333334,699.0394277777777,451.63408888888887,450.21586666666667,441.92485555555555,448.61127222222217,65.7,1.7200000000000002,1
2017-04-15 07:00:00,53.32,18.85,2247.8825722222223,573.3991555555556,399.77028333333334,9.588867833333333,1.7866572222222221,249.53825,249.74309444444444,250.02186666666668,296.13941111392614,294.94373807021555,249.71738888888888,250.09975555555553,704.2335833333333,700.5789611111111,699.9075833333334,424.02439999999996,447.1091777777778,447.5159111111111,445.4081277777778,64.22,3.45,0
2017-04-15 08:00:00,53.32,18.85,2359.155527777778,555.6857444444444,399.70318888888886,9.587783777777778,1.7820155,250.43560555555555,249.77852777777778,249.98353888888886,296.1862293417728,295.45484352078336,250.0865611111111,250.0106,699.7164166666666,699.9698666666667,700.0912333333333,468.3770666666667,449.53503333333333,428.2163,447.05153333333334,65.12,2.17,1
2017-04-15 09:00:00,53.32000000000001,18.85,2320.493527131783,475.78149418604653,401.1375639534883,9.86489,1.7062229941860465,247.74781976744185,250.23073255813955,249.43457558139536,296.2328419081558,296.1988469323942,249.80462209302323,249.9645406976744,707.5393081395349,705.9220930232558,707.7257063953489,452.6457441860465,452.685226744186,438.91236046511625,450.8542761627907,64.86,2.8,1
2017-04-15 10:00:00,53.32000000000001,18.85,911.9430981196315,470.72232558139535,399.27930813953486,9.379523488372092,1.699559011627907,252.65987209302327,249.63913953488372,250.72131395348836,296.28027712040114,296.9559809518413,250.41089534883722,250.1213139534884,704.9490988372092,699.6215069767442,699.9805755813953,445.4509328165372,447.4096715116279,443.47444186046516,448.10833139534884,65.33,1.7800000000000002,1
2017-04-15 11:00:00,53.32,18.85,2011.9006463687151,426.9896201117319,400.0720837988827,9.351821284916202,1.6516965363128493,250.27006145251397,249.96575418994414,250.1824916201117,296.32672107885026,297.69729313901007,250.21559217877095,250.08569832402233,699.0824804469273,699.084825698324,700.1988826815643,437.1911368715084,456.73906703910615,447.3032234636872,446.8209162011173,64.99,2.18,1
2017-04-15 12:00:00,53.32,18.85,1761.9754901960785,466.5133725490196,400.6283333333333,9.491838627450981,1.7538443137254902,249.97086274509803,251.0943725490196,250.2587843137255,296.35672572151964,298.17621026894903,250.54299999999998,250.07629411764705,698.4299607843137,707.2312352941176,700.0791568627452,488.07435294117647,444.19815686274507,442.0570980392157,450.80423529411763,65.66,1.62,1
2017-04-15 19:00:00,54.26,17.54,2050.349777777778,544.9132000000001,399.3695777777778,9.641155999999999,1.7746551111111113,250.03506666666667,250.7456222222222,250.09088888888888,296.7187866835466,293.06882644628,250.1016666666667,249.79479999999998,699.0807555555555,699.308488888889,699.6685555555555,449.34906666666666,450.7576666666667,442.99182222222225,452.13444444444445,64.37,3.15,0
2017-04-15 20:00:00,54.26,17.54,1894.6291380341877,548.5165555555556,399.71035555555557,9.539187777777776,1.7853208888888887,250.0776666666667,249.97979444444442,250.04048333333333,296.7480480759506,293.52951859504276,250.13808333333336,250.19657777777778,698.8126888888889,700.0716444444444,699.6780444444444,451.57399444444445,449.8101388888889,438.51272777777774,449.11211111111106,63.64,2.61,1
2017-04-15 21:00:00,54.26,17.54,2153.0875564102566,549.8961722222223,400.5822333333333,9.454994833333332,1.796081111111111,249.93214999999998,249.92310555555557,249.92975555555554,296.7948663037989,294.2666260330578,249.74306666666666,250.05084444444446,699.2674944444444,699.8832222222222,699.4276666666666,454.1344833333333,451.74654444444445,441.3685777777778,451.9144333333333,63.93,3.8,0
2017-04-15 22:00:00,54.260000000000005,17.54,1746.3808768361582,576.2611751412429,399.02628813559323,9.73537836158192,1.7940402259887005,249.98544067796612,249.8376271186441,250.0115988700565,296.8418322162638,295.0060586216571,250.13875141242937,249.9528926553672,699.6747288135593,700.0329491525423,699.7867457627119,407.0304858757062,445.128988700565,437.4483502824858,438.11277966101693,64.97,2.25,1
2017-04-15 23:00:00,54.26,17.54,1834.2494111111116,569.3249388888889,399.61129999999997,9.71463938888889,1.7886706111111113,250.17151111111113,250.2529722222222,250.1721333333333,296.88850275949557,295.74084090909054,249.88488333333333,249.97427222222223,700.0144722222223,699.6997,700.0820555555556,442.34569999999997,452.5727888888889,424.7923055555556,450.05752777777775,64.34,3.6600000000000006,0
2017-04-16 00:00:00,54.260000000000005,17.54,1976.7907796610168,572.4262033898304,399.6871242937853,9.4739295480226,1.7916762711864405,250.06032203389833,250.52813559322036,250.07716384180793,296.935355520561,296.4784920390367,250.24962711864407,250.505604519774,698.3313785310734,699.8412881355932,698.3447514124293,405.5833418079096,451.55677966101695,441.33944632768356,454.0805103578153,65.11,2.46,1
2017-04-16 01:00:00,50.03,24.09,1931.7949977777778,568.0450388888889,400.0011722222222,9.635400777777777,1.788675888888889,250.03267777777776,250.1390888888889,249.93443333333332,296.9821392151922,297.2150557851239,249.83016666666666,250.04497777777777,700.2936555555555,699.9087333333333,699.6239944444444,450.7622222222222,449.7763722222222,435.3350111111111,451.78153888888886,65.07,2.47,1
2017-04-16 02:00:00,50.03,24.09,1474.6595416666678,565.5113111111111,399.5851666666667,9.658283388888888,1.7864627222222222,250.20317777777777,250.24738333333335,250.14953333333332,297.02895744303834,297.95216322314224,250.10420555555555,250.2511111111111,700.9853277777778,700.2415722222222,701.1052111111111,454.1866611111111,452.9787833333333,443.3529555555556,452.18285000000003,65.52,1.89,1
2017-04-16 03:00:00,50.03,24.09,1991.359454678363,499.20284444444445,400.90105,9.848119833333334,1.7107300555555558,249.82566666666668,249.88190555555556,249.954,297.07577567088777,298.6892706611572,249.9839166666667,249.89237222222224,700.8040333333333,699.8574055555556,699.4977722222222,450.6840166666667,447.7761666666667,445.28720555555554,446.1716444444445,65.76,1.17,1
2017-04-16 04:00:00,50.03,24.09,2047.9799175438593,503.11861111111114,399.8462166666667,9.387715777777778,1.7450135000000002,250.0195388888889,250.17275,250.0711333333333,297.122593898735,299.426378099175,250.04187777777778,250.04925,700.1929166666667,698.7071222222222,700.08325,448.36960555555555,448.68840555555556,451.61873333333335,447.8775277777778,64.89,2.17,1
2017-04-16 05:00:00,50.03,24.09,2496.975501111111,504.97251666666665,400.3010777777778,9.900091833333333,1.762322,249.91350555555553,250.2922722222222,250.02064444444446,297.1694121265839,300.16348553719,250.14185,250.15573333333333,700.0960166666666,699.7481611111111,699.93245,448.65039444444443,449.84958888888895,450.1231833333333,450.3727777777778,65.77,1.3,1
2017-04-16 06:00:00,50.03,24.09,2348.737294444444,499.4864,399.71023333333335,9.946720555555554,1.7681320555555557,250.0095611111111,250.48162777777776,250.0464,297.2162303544317,300.9005929752083,250.09717222222224,250.12755555555555,699.4824611111111,701.4251944444445,700.61025,450.0620611111111,449.75437222222223,441.32067222222224,450.4337777777778,64.01,1.31,1
2017-04-16 07:00:00,49.76,24.21,1968.891062857144,483.43012063492114,399.8120820779223,9.571984914285714,1.771160257142857,248.39371428571428,247.29246285714285,249.79531428571428,297.2626346496937,301.63118344746175,249.87412571428573,250.16987428571431,710.3308171428571,702.7214359472051,713.8074685714286,442.02457142857145,454.94029142857147,446.42379999999997,450.09705142857143,63.97,2.98,1
2017-04-16 08:00:00,49.76,24.21,2059.9432852272726,412.2406590909091,401.2808409090909,9.759508295454545,1.6679325,251.36021022727272,251.38682386363635,250.52690340909092,297.3101889810148,298.0105942990938,250.41715340909093,250.26545454545456,704.8440397727273,711.66694140625,700.6798238636364,459.3692613636364,482.00081371753237,452.1539261363636,446.9925909090909,63.71000000000001,2.76,1
2017-04-16 09:00:00,49.76,24.21,2500.303,479.78695,400.72866111111114,10.110839888888888,1.7396694444444443,249.99677222222223,250.58940555555557,250.0160111111111,297.3566850379756,294.732576896235,250.0912,249.9691611111111,700.2182166666666,699.6921833333333,699.8994111111111,448.9398388888889,450.9477777777778,446.7895222222222,450.0143777777778,64.6,2.58,1
2017-04-16 10:00:00,49.76,24.21,2134.5544694444447,532.2712388888889,398.39222222222224,9.899656611111112,1.7335632777777776,248.25188888888886,249.75835555555557,249.87509444444444,297.40350326582444,294.78017071662055,249.83507777777777,250.05312777777777,666.3401388888889,666.4719611111111,665.3213055555556,457.00013888888884,450.3939388888889,442.40152222222224,452.84548888888884,63.040000000000006,4.83,0
2017-04-16 11:00:00,49.76,24.21,1914.5668888888888,525.4549999999999,399.6974,9.470386111111111,1.7330128333333334,249.79532222222224,249.58102222222223,250.21125555555554,297.45032149367165,294.8277645370056,249.98993888888887,250.17102222222223,599.9498777777778,599.3889444444444,600.1599333333334,449.14348888888884,455.2314388888889,445.82957777777773,448.30441666666667,63.28,4.77,0
2017-04-16 12:00:00,49.76,24.21,2072.5195555555556,530.8721555555555,400.1736055555555,9.55064438888889,1.7527223333333335,252.31027222222224,250.09635,250.23357777777778,297.4971397215205,294.87535835739055,250.41345555555554,250.06420555555556,602.1620222222223,603.7906277777778,600.3868555555556,442.7373944444444,449.9090222222222,442.3588222222222,445.76536111111113,64.53,2.86,1
2017-04-16 13:00:00,49.76,24.21,1999.9292833333334,543.9138333333334,400.1761,9.648963833333333,1.755571611111111,250.11527222222225,249.34700555555557,250.03164444444442,297.54395794936835,294.9229521777761,249.98541111111112,250.05201666666665,600.5052055555556,598.7526166666667,599.0481388888888,448.6241972222223,451.7964888888889,432.8723444444444,450.5472555555555,64.43,3.3399999999999994,0
2017-04-16 14:00:00,49.76,24.21,1593.1907097222222,550.6006611111111,399.52692222222225,9.379130055555557,1.7498335,250.20364999999998,249.97688333333332,250.02451111111108,297.5907761772161,294.9705459981617,249.99290000000002,250.02597222222224,601.8921555555555,599.4695833333333,600.4395472222222,447.2029222222222,450.1786888888889,430.9366888888889,450.95105,63.709999999999994,3.1799999999999997,0
2017-04-16 15:00:00,49.76,24.21,1775.2617922413792,516.5488788682586,401.1618357963873,9.250331666666668,1.7208922772988506,250.1955517241379,249.70635057471264,250.01927586206895,297.63802491750516,295.0185774628707,249.6793448275862,250.17526436781608,607.1501724137931,610.8012528735633,608.0170229885058,452.86567241379305,453.5087873563218,441.57223563218395,456.00872988505745,64.51,3.02,0
2017-04-16 16:00:00,49.93,22.17,1977.1018181159418,525.3754565217391,400.39534057971014,9.437597753623189,1.7308645652173913,250.08693478260872,250.26715942028986,250.10871014492753,297.68058650559493,295.06184412784495,249.74821014492753,250.15476086956525,600.0382971014493,599.5915507246377,600.2624275362318,393.82753623188404,431.683231884058,427.17347101449275,432.1210869565217,64.86,2.75,1
2017-04-16 17:00:00,49.93,22.17,1952.688105069125,523.4766,399.8774785714286,9.557681142857144,1.7349324285714285,249.96695,250.11093571428574,250.01145714285713,297.7324050321914,295.1145210821136,250.06506428571427,250.1011,600.0785428571429,600.6771285714285,599.3648571428572,244.1031044513457,400.4220142857143,392.7470857142857,402.35848571428573,63.95,3.52,0
2017-04-16 18:00:00,49.93,22.17,1741.62944869263,506.53870748299323,399.87568707482995,9.268018231292517,1.7173022448979591,250.13080272108846,250.15296598639455,249.9323401360544,297.7801697101517,295.1630770315422,250.09285714285716,249.98893197278912,600.8056598639456,599.5586802721089,600.0989319727892,283.4151918434034,403.4361904761905,394.91991836734695,406.97631292517,64.73,2.77,1
2017-04-16 19:00:00,49.93,22.17,2249.820833333333,518.1955388888889,400.2699777777778,9.432170833333332,1.7340589444444443,249.81383333333332,250.14720555555556,249.99597222222224,297.8248673164578,295.2085151000872,250.06876666666665,250.1517111111111,600.6314555555556,599.7971388888889,600.4640333333333,400.07511111111114,399.9161222222222,389.82376111111114,398.04684444444445,64.99,2.33,1
2017-04-16 20:00:00,49.93,22.17,2026.7626433333332,529.0003555555555,400.44805,9.744481222222221,1.748961,249.79550555555554,250.13173333333333,250.09243333333333,297.87168554430446,295.2561089204711,250.03692222222222,250.19185000000002,598.7178111111111,601.393188888889,600.2310500000001,400.90226666666666,398.8139111111111,381.8188166666667,401.4153,64.35,2.37,1
2017-04-16 21:00:00,49.93,22.17,2029.8100822222223,523.1489388888889,399.93104444444447,9.630311888888889,1.7429113888888887,250.04480555555557,250.13185000000001,250.0953888888889,297.9185037721533,295.30370274085664,249.92430000000002,250.14055555555558,600.76085,599.3120333333334,600.8214277777778,400.26365,400.0420555555556,395.24607222222227,400.75716666666665,63.07,3.8200000000000003,0
2017-04-16 22:00:00,49.93,22.17,2128.20273125,523.3615611111111,398.8136444444445,9.612639111111111,1.743342,250.07657222222224,250.03901666666667,250.04819444444445,297.9653220000011,295.35129656124224,250.07745,249.88140555555555,600.1943222222222,599.7175166666667,600.4467555555556,399.76795,398.8946444444444,390.53883888888885,399.01098333333334,64.72,2.41,1
2017-04-16 23:00:00,49.93,22.17,2074.883238379631,516.9914,400.22963333333337,9.718341777777777,1.7313173333333332,249.98567777777777,250.23473333333334,250.03673333333333,298.01214022784944,295.3988903816267,249.9386388888889,249.9835611111111,598.7997888888889,600.6053833333333,600.2791222222222,401.2927,402.02947777777774,395.6529277777778,399.16808888888886,63.34,4.09,0
2017-04-17 00:00:00,49.93,22.17,2000.437664814815,508.97412777777777,399.6824555555556,9.452479944444445,1.7349995,250.07351666666668,249.8255333333333,250.05710555555558,298.0589584556978,295.4464842020117,250.14219444444444,250.127,600.4973444444445,597.9906722222222,599.3044444444445,400.8580944444444,398.5762111111111,397.75550000000004,400.43471111111114,63.56000000000001,3.27,0
2017-04-17 01:00:00,53.2,18.0,1559.5571722222223,521.8961777777778,399.4711888888889,9.359171055555555,1.7345992777777777,250.05766666666665,250.62947222222223,250.06774444444446,298.105776683545,295.4940780223978,250.05044444444445,250.51829444444442,598.942638888889,599.9493111111111,599.8058611111111,399.61021111111114,400.0676722222222,381.77992222222224,399.8654333333334,63.49,3.4299999999999997,0
2017-04-17 02:00:00,53.2,18.0,1628.4792962888912,506.71066666666667,399.62265,9.589723222222222,1.6888198888888888,250.06406666666666,249.8682777777778,249.96186666666665,298.15259491139443,295.54167184278225,249.94925555555557,250.31696666666664,598.58515,600.9187722222222,600.2332277777778,399.8176277777778,399.7079166666667,393.83959999999996,398.98675000000003,63.36,4.12,0
2017-04-17 03:00:00,53.2,18.0,1744.2952712777778,492.46815000000004,400.35401666666667,9.47048238888889,1.669347,250.04466111111108,249.91295,250.13625000000002,298.19941313924113,295.58926566316774,250.0608611111111,249.84682222222222,600.4456944444445,600.6661333333333,599.9101444444444,399.89285555555557,399.30189444444443,392.4855277777778,400.5851277777778,64.84,2.41,1
2017-04-17 04:00:00,53.2,18.0,2078.356064444444,524.7375333333333,400.6553555555556,9.62489711111111,1.7126105555555555,249.98236666666668,250.2183,250.13216666666668,298.24623136709056,295.63685948355277,250.0266,250.20069999999998,599.8730277777778,599.7792888888889,599.6719055555556,398.9336666666667,400.4421,391.07865000000004,398.22035555555556,63.85,3.36,0
2017-04-17 05:00:00,53.2,18.0,2002.228338888889,542.3429944444445,399.58140000000003,9.68978488888889,1.7454259444444444,250.06646111111112,250.27665555555558,250.03153333333333,298.29304959493726,295.68445330393723,250.08017777777778,251.23851666666664,601.0945333333334,599.1146333333334,600.2157555555556,399.55802222222223,399.2633333333333,381.8837888888889,400.0975,64.95,2.73,1
2017-04-17 06:00:00,53.2,18.0,2112.2230555555557,550.9220111111111,400.47535555555555,9.364762722222222,1.7584997777777778,250.02262222222222,249.87473333333332,250.0392222222222,298.3398678227867,295.7320471243228,250.07122777777775,249.96166666666664,600.523638888889,599.2486611111111,600.4528333333333,399.45438888888884,399.05792222222226,385.0226277777778,399.33344444444447,65.36,1.86,1
2017-04-17 07:00:00,50.67,22.08,1525.9953629166673,540.8960388888888,401.17839444444445,9.38710738888889,1.746690388888889,250.23805000000002,249.90176666666667,250.09555555555553,298.3866860506339,295.7796409447083,250.32368333333332,251.3255333333333,601.1161166666667,602.11515,599.5579111111111,401.26498333333336,399.11699999999996,385.33397777777776,399.4993111111111,65.45,1.5800000000000003,1
2017-04-17 08:00:00,50.67,22.08,1803.31649375,498.76775,399.2057222222222,9.478037444444444,1.7075986666666665,250.17841666666666,250.40407222222223,250.08634444444445,298.43350427848225,295.8272347650928,249.74423333333334,249.95885555555554,599.6000444444445,599.8360388888889,601.2292333333334,401.6340944444445,399.4595166666667,403.9511,399.43181666666663,65.0,1.61,1
2017-04-17 09:00:00,50.67,22.08,2134.4379421787708,485.70102793296087,400.355156424581,9.225017988826815,1.7155430726256982,249.79012290502794,249.94437430167596,250.08221229050278,298.48024767272625,295.8747525121776,249.9627374301676,250.56420111731842,601.1661396648045,599.2084301675977,600.9973910614525,401.84016201117316,398.80491620111735,412.3967318435754,403.25298324022344,65.39,1.45,1
2017-04-17 10:00:00,50.67,22.08,2023.4819537037063,472.5353166666667,400.2704944444444,9.624961555555556,1.7219835555555556,250.06530555555554,250.448,250.11494444444446,298.5271407341783,295.92242240586336,250.08807777777778,249.82808888888889,600.9194277777777,600.9465944444445,599.5226444444445,411.06468958333335,402.64881111111106,416.65718888888887,404.7106611111111,65.31,1.28,1
2017-04-17 11:00:00,50.67,22.08,1299.7478036758662,403.70593448342777,397.77016940789474,9.767144511278197,1.6509294181481202,249.91236842105263,250.24178195488722,249.90597744360903,298.5682885588669,295.9642518869744,250.05014285714287,248.9733007518797,651.1748195488722,702.4116362103414,672.0485476190473,403.4127033208023,390.3160676691729,386.476954887218,392.96845112781955,65.37,2.48,1
